oxidimetric titration,ऑक्सीमितीय अनुमापन,,,
oxidising flame,ऑक्सीकारक ज्वाला,,,
Oxyanion,ऑक्सीऋणायन,,,
oxygen activated sludge,ऑक्सीजन सक्रियित आपंक,,,
oxygenated anion,ऑक्सीजनित ऋणायन,,,
ozone depletion potential,ओजोन अवक्षयी विभव,,,
ozone hole,ओजोनपरत छिद्र,,,
Ozonosphere,ओज़ओनमंडल,,,
pack hardening,संकुल कठोरण,,,
packed column,संकुलित स्तम्भ,,,
paired electron,युगलित इलेक्ट्रॉन,,,
Paleobiochemistry,पुराजैवरसायन,,,
Paleostructure,पुरासंरचना,,,
palladium black,पैलेडियम कृष्ण,,,
Panchromatic,सर्ववर्णीय,,,
paper chromatography,कागज वर्णलेखिकी,पेपर क्रोमेटोग्राफी,,
parabolic volocity,परवलयिक वेग,,,
paraffin base petroleum,पैराफिन आधारी पेट्रोलियम,,,
Paraffinicity,पैराफिनिकता,,,
Parallel,समांतर,,,
parallel circuit,पार्श्व परिपथ,,,
parallel polymorphism,सम बहुरूपता,,,
parallelogram of forces,बल समांतरचतुर्भुज,,,
Paramagnetics,1. अनुचुंबकीय पदार्थ 2. अनुचुंबकत्व विज्ञान,,,
Paramagnetism,अनुचुंबकत्व,,,
Parameter,1. प्राचल 2. अंतःखंडी अनुपात,,,
parent element,जनक तत्व,,,
Parity,समता,,,
Partial,आंशिक,,,
particle mean size,औसत कण आमाप,,,
Particulate,कणिका,,,
Parting,1. आपृथकन 2. विभाजन 3. अपरजतन,,,
parting of gold,स्वर्ण आपृथकन,,,
partition chromatography,विभाजन वर्णलेखिकी,,,
Passivation,निश्चेष्टन,,,
Pasteruization,पास्तेरीकरण,,,
Pathogen,रोगाणु,,,
Pattern,प्रतिरूप,,,
Pauli exclusion principle,पाउली अपवर्जन नियम,,,
peak intensity,शिखर तीव्रता,,,
pebble bed,गुटिका संस्तर,,,
Pelletizing,गुटिकायन,पेनेत्रतिओनंतर्वेधन,,
Pentad,1. पंच 2. पंचसंयुज 3. पंचदिवसावधि,,,
Pentamer,पंचतय,,,
Pentavalent,पंचसंयोजी,,,
percentage of error,त्रुटि प्रतिशतता,,,
Percolation,अंतःस्रवण,,,
Percussion,परिताडन,,,
perfect crystal,पूर्ण क्रिस्टल,,,
perfect gas (ideal gas),आदर्श गैस,,,
perforated cathode,सछिद्र कैथोड,,,
performance criteria,निष्पादन निकष,,,
Perfumery,सुगंधशाला,,,
pericyclic reaction,परिचक्रीय अभिक्रिया,,,
Perimeter,परिमाप,,,
Period,1. आवर्त 2. अवधि काल 3. कल्प (भूविज्ञान),,,
periodic classification,आवर्ती वर्गीकरण,,,
periodic table,आवर्त सारणी,,,
peripheral electron,परिधीय इलेक्ट्रॉन,,,
peritectic reaction,परिक्रांतिक अभिक्रिया,,,
perlitic structure,पर्लाइटी संरचना,,,
permanent deformation,स्थायी विरूपण,,,
permanent gas,चिरस्थायी गैस,,,
Peroxidation,परॉक्सीकरण,,,
Perturbation,क्षोभ,,,
Pesticide,पीड़कनाशी,,,
Petrochemicals,पेट्रोरसायन,,,
petroleum fraction,पेट्रोलियम प्रभाज,,,
Petrology,शैलिकी,,,
Pfund series,फुड श्रेणी,,,
pH value,प्ः-मान,,,
pharmaceutical chemistry,औषध रसायन,,,
Phase,1. प्रावस्था,2. कला,,
phase rule,प्रावस्था नियम,,,
phenol extraction,फीनॉल निष्कर्षण,,,
Phenolphthalein,फीनॉलफ्थेलिन,,,
Phenomenon,परिघटना,,,
Phonometry,ध्वनिमिति,,,
phosphatic slag,फॉस्फेटी धातुमल,,,
phosphor bronze,फॉस्फर कांसा,,,
Phosphorescence,स्फुरदीप्ति,,,
photo anisotropy,प्रकाशिक विषम दैशिकता,,,
photo fission,फोटोनज विखंडन,,,
Photocatalysis,प्रकाश उत्प्रेरण,,,
Photochemistry,प्रकाश रसायन,,,
Photodissociation,प्रकाशिक वियोजन,,,
Photoequivalence,प्रकाशतुल्यता,,,
photonuclear reaction,प्रकाशनाभिकीय अभिक्रिया,,,
Photosensitization,प्रकाशसुग्राहीकरण,,,
Photosynthesis,प्रकाश संश्लेषण,,,
physical absorption,भौतिक अवशोषण,,,
physical property,भौतिक गुणधर्म,,,
physicochemical reaction,भौतिकरासायनिक अभिक्रिया,,,
Physiology,शरीरक्रियाविज्ञान,कार्यिकी,,
pi meson,पाई मेसान,,,
pick up reaction,उद्ग्रहण अभिक्रिया,,,
pie diagram,वृत्तारेख,,,
Piezochemistry,दाब रसायन,,,
piezoelectric effect,दाबविद्युत् प्रभाव,,,
Pigment,वर्णक,,,
pinacol-pinacolone rerrangement,पिनाकोल-पिनाकोलोन पुनर्विन्यास,,,
pipe extrusion,पाइप उत्सारण,,,
pitch blende,पिचब्लैन्ड,,,
pitting corrosion,गर्तन संक्षारण,,,
pivot bond,कीलक आबंध,,,
planar configuration,समतलीय विन्यास,,,
Planck constant,प्लांक नियतांक,,,
plane of polarisation,ध्रुवण समतल,,,
planetary electron,ग्रहीय इलेक्ट्रॉन,,,
Plant,1 पादप,पौधा,2. संयत्र,
plastic crystal,सुघट्य क्रिस्टल,,,
Plasticity,सुघट्यता,,,
platinized asbestos,प्लैटिनीकृत ऐस्बेस्टॉस,,,
platinum resistance thermometer,प्लैटिनम प्रतिरोध तापमापी,,,
plotting of curve,वक्र आलेखन,,,
Plumbum,सीस,सीसा,,
Pneumatic,वातिल,,,
pocket deposit,कोटरिका निक्षेप,,,
point electrode,बिंदु इलैक्ट्रोड,,,
Poiseuille equation,प्वाजय समीकरण,,,
polar compound,ध्रुवीय यौगिक,,,
polarisation of dielectric,परावैद्युत ध्रुवण,,,
Polarogram,ध्रुवणलेख,पोलेरोग्राम,,
Polarography,ध्रुवणलेखिकी,पोलेरोग्राफी,,
pole strength,ध्रुव सामर्थ्य,,,
Pollution,प्रदूषण,,,
Polyacid,बहुअम्ल,,,
polyanionic compound,बहुऋणायनी यौगिक,,,
polyatomic molecule,बहुपरमाणुक अणु,,,
polybasic acid,बहुक्षारकी अम्ल,,,
polyester fiber,पॉलिएस्टर रेशा,,,
